date,title,artist,rank,peakPos,lastPos,isNew,weeks
2022-01-15,I Am Woman,Emmy Meli,74,74,92,False,2
2022-01-15,23,Sam Hunt,75,75,99,False,2
2022-01-15,Doin' This,Luke Combs,76,53,88,False,4
2022-01-15,Burn,Juice WRLD,77,34,82,False,4
2022-01-15,Bubbly,Young Thug With Drake & Travis Scott,78,20,91,False,12
2022-01-15,Pressure,Ari Lennox,79,79,94,False,2
2022-01-15,No Love,Summer Walker & SZA,80,13,98,False,9
2022-01-15,Family Ties,Baby Keem & Kendrick Lamar,81,18,100,False,19
2022-01-15,Waiting On A Miracle,Stephanie Beatriz,82,82,0,True,1
2022-01-15,Dos Oruguitas,Sebastian Yatra,83,83,0,True,1
2022-01-15,Too Easy,Gunna & Future,84,38,0,False,10
2022-01-15,Fair Trade,Drake Featuring Travis Scott,85,3,0,False,15
2022-01-15,Volvi,Aventura x Bad Bunny,86,22,0,False,18
2022-01-15,AA,Walker Hayes,87,87,0,True,1
2022-01-15,Come Through,H.E.R. Featuring Chris Brown,88,64,0,False,18
2022-01-15,Wandered To LA.,Juice WRLD & Justin Bieber,89,49,95,False,5
2022-01-15,Home Sweet,Russell Dickerson,90,90,0,True,1
2022-01-15,Come Back As A Country Boy,Blake Shelton,91,91,0,True,1
2022-01-15,Already Dead,Juice WRLD,92,20,97,False,7
2022-01-15,Black Ball,YoungBoy Never Broke Again & Birdman,93,93,0,True,1
2022-01-15,Baddest,"Yung Bleu, Chris Brown & 2 Chainz",94,56,0,False,18
2022-01-15,Moth To A Flame,Swedish House Mafia & The Weeknd,95,27,0,False,7
2022-01-15,Me Or Sum,"Nardo Wick, Lil Baby & Future",96,86,0,False,2
2022-01-15,I Love You So,The Walters,97,97,0,True,1
2022-01-15,Bad Man (Smooth Criminal),Polo G,98,49,0,False,6
2022-01-15,Never Wanted To Be That Girl,Carly Pearce & Ashley McBryde,99,99,0,True,1
2022-01-15,Just About Over You,Priscilla Block,100,81,0,False,7
2022-01-08,All I Want For Christmas Is You,Mariah Carey,1,1,1,False,51
2022-01-08,Easy On Me,Adele,2,1,5,False,12
2022-01-08,Rockin' Around The Christmas Tree,Brenda Lee,3,2,2,False,45
2022-01-08,Jingle Bell Rock,Bobby Helms,4,3,3,False,42
2022-01-08,A Holly Jolly Christmas,Burl Ives,5,4,4,False,26
2022-01-08,Stay,The Kid LAROI & Justin Bieber,6,1,9,False,25
2022-01-08,Heat Waves,Glass Animals,7,7,15,False,50
2022-01-08,It's The Most Wonderful Time Of The Year,Andy Williams,8,5,6,False,27
2022-01-08,Shivers,Ed Sheeran,9,5,23,False,16
2022-01-08,Feliz Navidad,Jose Feliciano,10,6,8,False,20
2022-01-08,Last Christmas,Wham!,11,7,7,False,25
2022-01-08,Industry Baby,Lil Nas X & Jack Harlow,12,1,22,False,23
2022-01-08,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,13,12,17,False,12
2022-01-08,Need To Know,Doja Cat,14,8,24,False,29
2022-01-08,Sleigh Ride,The Ronettes,15,10,10,False,16
2022-01-08,Super Gremlin,Kodak Black,16,16,26,False,8
2022-01-08,abcdefu,GAYLE,17,15,27,False,6
2022-01-08,The Christmas Song (Merry Christmas To You),Nat King Cole,18,11,11,False,32
2022-01-08,Bad Habits,Ed Sheeran,19,2,31,False,27
2022-01-08,Cold Heart (PNAU Remix),Elton John & Dua Lipa,20,11,29,False,17
2022-01-08,Underneath The Tree,Kelly Clarkson,21,12,13,False,15
2022-01-08,Christmas (Baby Please Come Home),Darlene Love,22,16,16,False,12
2022-01-08,Santa Tell Me,Ariana Grande,23,17,18,False,13
2022-01-08,Rudolph The Red-Nosed Reindeer,Gene Autry,24,16,19,False,17
2022-01-08,White Christmas,Bing Crosby,25,12,21,False,25
2022-01-08,Run Rudolph Run,Chuck Berry,26,10,25,False,14
2022-01-08,Happy Holiday / The Holiday Season,Andy Williams,27,18,20,False,13
2022-01-08,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),28,5,32,False,8
2022-01-08,(There's No Place Like) Home For The Holidays,Perry Como,29,22,28,False,12
2022-01-08,Broadway Girls,Lil Durk Featuring Morgan Wallen,30,14,14,False,2
2022-01-08,Good 4 U,Olivia Rodrigo,31,1,38,False,33
2022-01-08,Ghost,Justin Bieber,32,32,39,False,14
2022-01-08,Fancy Like,Walker Hayes,33,3,45,False,28
2022-01-08,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,34,8,12,False,19
2022-01-08,Thats What I Want,Lil Nas X,35,10,49,False,15
2022-01-08,Essence,Wizkid Featuring Justin Bieber & Tems,36,9,0,False,25
2022-01-08,Jingle Bells,Frank Sinatra,37,33,33,False,4
2022-01-08,Kiss Me More,Doja Cat Featuring SZA,38,3,0,False,37
2022-01-08,One Right Now,Post Malone & The Weeknd,39,6,50,False,8
2022-01-08,Oh My God,Adele,40,5,57,False,6
2022-01-08,Christmastime Is Here,Vince Guaraldi Trio,41,41,48,False,2
2022-01-08,You Right,Doja Cat & The Weeknd,42,11,0,False,26
2022-01-08,Happier Than Ever,Billie Eilish,43,11,51,False,22
2022-01-08,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,44,30,54,False,20
2022-01-08,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,45,35,35,False,3
2022-01-08,Better Days,NEIKED X Mae Muller X Polo G,46,29,56,False,11
2022-01-08,It's Beginning To Look A Lot Like Christmas,Michael Buble,47,20,30,False,10
2022-01-08,Love Nwantiti (Ah Ah Ah),CKay,48,31,52,False,15
2022-01-08,I Hate U,SZA,49,7,42,False,4
2022-01-08,We Don't Talk About Bruno,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",50,50,0,True,1
2022-01-08,Buy Dirt,Jordan Davis Featuring Luke Bryan,51,30,59,False,21
2022-01-08,Knife Talk,Drake Featuring 21 Savage & Project Pat,52,4,53,False,17
2022-01-08,Way 2 Sexy,Drake Featuring Future & Young Thug,53,1,58,False,17
2022-01-08,Surface Pressure,Jessica Darrow,54,54,0,True,1
2022-01-08,You Should Probably Leave,Chris Stapleton,55,39,61,False,26
2022-01-08,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,56,21,60,False,16
2022-01-08,Whiskey And Rain,Michael Ray,57,57,64,False,13
2022-01-08,Sand In My Boots,Morgan Wallen,58,32,66,False,24
2022-01-08,Girls Want Girls,Drake Featuring Lil Baby,59,2,65,False,17
2022-01-08,One Mississippi,Kane Brown,60,59,73,False,14
2022-01-08,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",61,17,67,False,12
2022-01-08,Big Energy,Latto,62,62,69,False,10
2022-01-08,Chosen,Blxst & Tyga Featuring Ty Dolla $ign,63,53,72,False,14
2022-01-08,Enemy,Imagine Dragons X JID,64,64,70,False,6
2022-01-08,Pick Out A Christmas Tree,Dan + Shay,65,63,63,False,5
2022-01-08,All Too Well (Taylor's Version),Taylor Swift,66,1,68,False,7
2022-01-08,Merry Christmas,Ed Sheeran & Elton John,67,55,55,False,4
2022-01-08,Have Mercy,Chloe,68,28,75,False,16
2022-01-08,Christmas Tree Farm (Old Timey Version),Taylor Swift,69,62,62,False,5
2022-01-08,'Til You Can't,Cody Johnson,70,65,82,False,12
2022-01-08,Woman,Doja Cat,71,62,76,False,22
2022-01-08,My Universe,Coldplay x BTS,72,1,84,False,14
2022-01-08,Freedom Was A Highway,Jimmie Allen & Brad Paisley,73,73,86,False,12
2022-01-08,I'll Be Home For Christmas,Camila Cabello,74,71,71,False,4
2022-01-08,For Tonight,Giveon,75,75,80,False,13
2022-01-08,By Your Side,Rod Wave,76,58,78,False,5
2022-01-08,To Be Loved By You,Parker McCollum,77,77,83,False,5
2022-01-08,Heart On Fire,Eric Church,78,78,92,False,6
2022-01-08,Christmas Tree,V,79,79,0,True,1
2022-01-08,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,80,45,93,False,7
2022-01-08,Scorpio,Moneybagg Yo,81,81,90,False,6
2022-01-08,Burn,Juice WRLD,82,34,74,False,3
2022-01-08,Hrs And Hrs,Muni Long,83,83,0,True,1
2022-01-08,Life Goes On,Oliver Tree,84,81,81,False,4
2022-01-08,Tequila Little Time,Jon Pardi,85,68,89,False,12
2022-01-08,Same Boat,Zac Brown Band,86,48,94,False,15
2022-01-08,Do It To It,Acraze Featuring Cherish,87,87,97,False,2
2022-01-08,Doin' This,Luke Combs,88,53,0,False,3
2022-01-08,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,89,87,0,False,7
2022-01-08,Poke It Out,Wale Featuring J. Cole,90,79,0,False,7
2022-01-08,Bubbly,Young Thug With Drake & Travis Scott,91,20,96,False,11
2022-01-08,I Am Woman,Emmy Meli,92,92,0,True,1
2022-01-08,Christmas Isn't Canceled (Just You),Kelly Clarkson,93,79,79,False,2
2022-01-08,Pressure,Ari Lennox,94,94,0,True,1
2022-01-08,Wandered To LA.,Juice WRLD & Justin Bieber,95,49,87,False,4
2022-01-08,Beers On Me,"Dierks Bentley, Breland & HARDY",96,96,0,True,1
2022-01-08,Already Dead,Juice WRLD,97,20,88,False,6
2022-01-08,No Love,Summer Walker & SZA,98,13,98,False,8
2022-01-08,23,Sam Hunt,99,99,0,True,1
2022-01-08,Family Ties,Baby Keem & Kendrick Lamar,100,18,100,False,18
2022-01-01,All I Want For Christmas Is You,Mariah Carey,1,1,1,False,50
2022-01-01,Rockin' Around The Christmas Tree,Brenda Lee,2,2,2,False,44
2022-01-01,Jingle Bell Rock,Bobby Helms,3,3,4,False,41
2022-01-01,A Holly Jolly Christmas,Burl Ives,4,4,5,False,25
2022-01-01,Easy On Me,Adele,5,1,3,False,11
2022-01-01,It's The Most Wonderful Time Of The Year,Andy Williams,6,5,7,False,26
2022-01-01,Last Christmas,Wham!,7,7,9,False,24
2022-01-01,Feliz Navidad,Jose Feliciano,8,6,11,False,19
2022-01-01,Stay,The Kid LAROI & Justin Bieber,9,1,6,False,24
2022-01-01,Sleigh Ride,The Ronettes,10,10,13,False,15
2022-01-01,The Christmas Song (Merry Christmas To You),Nat King Cole,11,11,15,False,31
2022-01-01,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,12,8,17,False,18
2022-01-01,Underneath The Tree,Kelly Clarkson,13,12,18,False,14
2022-01-01,Broadway Girls,Lil Durk Featuring Morgan Wallen,14,14,0,True,1
2022-01-01,Heat Waves,Glass Animals,15,7,8,False,49
2022-01-01,Christmas (Baby Please Come Home),Darlene Love,16,16,25,False,11
2022-01-01,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,17,12,19,False,11
2022-01-01,Santa Tell Me,Ariana Grande,18,17,24,False,12
2022-01-01,Rudolph The Red-Nosed Reindeer,Gene Autry,19,16,21,False,16
2022-01-01,Happy Holiday / The Holiday Season,Andy Williams,20,18,22,False,12
2022-01-01,White Christmas,Bing Crosby,21,12,27,False,24
2022-01-01,Industry Baby,Lil Nas X & Jack Harlow,22,1,10,False,22
2022-01-01,Shivers,Ed Sheeran,23,5,12,False,15
2022-01-01,Need To Know,Doja Cat,24,8,14,False,28
2022-01-01,Run Rudolph Run,Chuck Berry,25,10,32,False,13
2022-01-01,Super Gremlin,Kodak Black,26,20,20,False,7
2022-01-01,abcdefu,GAYLE,27,15,16,False,5
2022-01-01,(There's No Place Like) Home For The Holidays,Perry Como,28,22,28,False,11
2022-01-01,Cold Heart (PNAU Remix),Elton John & Dua Lipa,29,11,23,False,16
2022-01-01,It's Beginning To Look A Lot Like Christmas,Michael Buble,30,20,36,False,9
2022-01-01,Bad Habits,Ed Sheeran,31,2,26,False,26
2022-01-01,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),32,5,30,False,7
2022-01-01,Jingle Bells,Frank Sinatra,33,33,0,False,3
2022-01-01,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,34,32,44,False,4
2022-01-01,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,35,35,50,False,2
2022-01-01,Wonderful Christmastime,Paul McCartney,36,28,41,False,6
2022-01-01,Linus & Lucy,Vince Guaraldi Trio,37,37,0,True,1
2022-01-01,Good 4 U,Olivia Rodrigo,38,1,33,False,32
2022-01-01,Ghost,Justin Bieber,39,32,37,False,13
2022-01-01,Please Come Home For Christmas,Eagles,40,18,0,False,10
2022-01-01,Santa Claus Is Comin' To Town,Jackson 5,41,41,0,False,2
2022-01-01,I Hate U,SZA,42,7,31,False,3
2022-01-01,Little Saint Nick,The Beach Boys,43,43,0,False,2
2022-01-01,Mistletoe,Justin Bieber,44,11,49,False,12
2022-01-01,Fancy Like,Walker Hayes,45,3,35,False,27
2022-01-01,Deck The Halls,Nat King Cole,46,43,0,False,3
2022-01-01,Have Yourself A Merry Little Christmas,Michael Buble,47,47,0,False,2
2022-01-01,Christmastime Is Here,Vince Guaraldi Trio,48,48,0,True,1
2022-01-01,Thats What I Want,Lil Nas X,49,10,45,False,14
2022-01-01,One Right Now,Post Malone & The Weeknd,50,6,38,False,7
2022-01-01,Happier Than Ever,Billie Eilish,51,11,43,False,21
2022-01-01,Love Nwantiti (Ah Ah Ah),CKay,52,31,47,False,14
2022-01-01,Knife Talk,Drake Featuring 21 Savage & Project Pat,53,4,48,False,16
2022-01-01,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,54,30,52,False,19
2022-01-01,Merry Christmas,Ed Sheeran & Elton John,55,55,66,False,3
2022-01-01,Better Days,NEIKED X Mae Muller X Polo G,56,29,53,False,10
2022-01-01,Oh My God,Adele,57,5,51,False,5
2022-01-01,Way 2 Sexy,Drake Featuring Future & Young Thug,58,1,46,False,16
2022-01-01,Buy Dirt,Jordan Davis Featuring Luke Bryan,59,30,57,False,20
2022-01-01,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,60,21,58,False,15
2022-01-01,You Should Probably Leave,Chris Stapleton,61,39,61,False,25
2022-01-01,Christmas Tree Farm (Old Timey Version),Taylor Swift,62,62,81,False,4
2022-01-01,Pick Out A Christmas Tree,Dan + Shay,63,63,79,False,4
2022-01-01,Whiskey And Rain,Michael Ray,64,61,65,False,12
2022-01-01,Girls Want Girls,Drake Featuring Lil Baby,65,2,60,False,16
2022-01-01,Sand In My Boots,Morgan Wallen,66,32,67,False,23
2022-01-01,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",67,17,62,False,11
2022-01-01,All Too Well (Taylor's Version),Taylor Swift,68,1,59,False,6
2022-01-01,Big Energy,Latto,69,69,71,False,9
2022-01-01,Enemy,Imagine Dragons X JID,70,68,68,False,5
2022-01-01,I'll Be Home For Christmas,Camila Cabello,71,71,83,False,3
2022-01-01,Chosen,Blxst & Tyga Featuring Ty Dolla $ign,72,53,73,False,13
2022-01-01,One Mississippi,Kane Brown,73,59,77,False,13
2022-01-01,Burn,Juice WRLD,74,34,34,False,2
2022-01-01,Have Mercy,Chloe,75,28,70,False,15
2022-01-01,Woman,Doja Cat,76,62,78,False,21
2022-01-01,25 Million,Roddy Ricch,77,77,0,True,1
2022-01-01,By Your Side,Rod Wave,78,58,69,False,4
2022-01-01,Christmas Isn't Canceled (Just You),Kelly Clarkson,79,79,0,True,1
2022-01-01,For Tonight,Giveon,80,80,91,False,12
2022-01-01,Life Goes On,Oliver Tree,81,81,0,False,3
2022-01-01,'Til You Can't,Cody Johnson,82,65,88,False,11
2022-01-01,To Be Loved By You,Parker McCollum,83,83,85,False,4
2022-01-01,My Universe,Coldplay x BTS,84,1,74,False,13
2022-01-01,Moved To Miami,Roddy Ricch Featuring Lil Baby,85,85,0,True,1
2022-01-01,Freedom Was A Highway,Jimmie Allen & Brad Paisley,86,76,95,False,11
2022-01-01,Wandered To LA.,Juice WRLD & Justin Bieber,87,49,55,False,3
2022-01-01,Already Dead,Juice WRLD,88,20,54,False,5
2022-01-01,Tequila Little Time,Jon Pardi,89,68,90,False,11
2022-01-01,Scorpio,Moneybagg Yo,90,87,94,False,5
2022-01-01,Hibachi,Roddy Ricch Featuring Kodak Black & 21 Savage,91,91,0,True,1
2022-01-01,Heart On Fire,Eric Church,92,89,99,False,5
2022-01-01,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,93,45,89,False,6
2022-01-01,Same Boat,Zac Brown Band,94,48,92,False,14
2022-01-01,Thailand,Roddy Ricch,95,95,0,True,1
2022-01-01,Bubbly,Young Thug With Drake & Travis Scott,96,20,100,False,10
2022-01-01,Do It To It,Acraze Featuring Cherish,97,97,0,True,1
2022-01-01,No Love,Summer Walker & SZA,98,13,96,False,7
2022-01-01,Knowing You,Kenny Chesney,99,57,84,False,19
2022-01-01,Family Ties,Baby Keem & Kendrick Lamar,100,18,93,False,17
2021-12-25,All I Want For Christmas Is You,Mariah Carey,1,1,2,False,49
2021-12-25,Rockin' Around The Christmas Tree,Brenda Lee,2,2,3,False,43
2021-12-25,Easy On Me,Adele,3,1,1,False,10
2021-12-25,Jingle Bell Rock,Bobby Helms,4,3,6,False,40
2021-12-25,A Holly Jolly Christmas,Burl Ives,5,4,5,False,24
2021-12-25,Stay,The Kid LAROI & Justin Bieber,6,1,4,False,23
2021-12-25,It's The Most Wonderful Time Of The Year,Andy Williams,7,5,10,False,25
2021-12-25,Heat Waves,Glass Animals,8,7,9,False,48
2021-12-25,Last Christmas,Wham!,9,9,13,False,23
2021-12-25,Industry Baby,Lil Nas X & Jack Harlow,10,1,8,False,21
2021-12-25,Feliz Navidad,Jose Feliciano,11,6,14,False,18
2021-12-25,Shivers,Ed Sheeran,12,5,11,False,14
2021-12-25,Sleigh Ride,The Ronettes,13,13,17,False,14
2021-12-25,Need To Know,Doja Cat,14,8,12,False,27
2021-12-25,The Christmas Song (Merry Christmas To You),Nat King Cole,15,11,20,False,30
2021-12-25,abcdefu,GAYLE,16,15,15,False,4
2021-12-25,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,17,8,18,False,17
2021-12-25,Underneath The Tree,Kelly Clarkson,18,12,24,False,13
2021-12-25,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,19,12,21,False,10
2021-12-25,Super Gremlin,Kodak Black,20,20,23,False,6
2021-12-25,Rudolph The Red-Nosed Reindeer,Gene Autry,21,16,27,False,15
2021-12-25,Happy Holiday / The Holiday Season,Andy Williams,22,18,26,False,11
2021-12-25,Cold Heart (PNAU Remix),Elton John & Dua Lipa,23,11,19,False,15
2021-12-25,Santa Tell Me,Ariana Grande,24,17,30,False,11
2021-12-25,Christmas (Baby Please Come Home),Darlene Love,25,17,25,False,10
2021-12-25,Bad Habits,Ed Sheeran,26,2,16,False,25
2021-12-25,White Christmas,Bing Crosby,27,12,28,False,23
2021-12-25,(There's No Place Like) Home For The Holidays,Perry Como,28,22,37,False,10
2021-12-25,Girl Of My Dreams,Juice WRLD & SUGA,29,29,0,True,1
2021-12-25,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),30,5,22,False,6
2021-12-25,I Hate U,SZA,31,7,7,False,2
2021-12-25,Run Rudolph Run,Chuck Berry,32,10,34,False,12
2021-12-25,Good 4 U,Olivia Rodrigo,33,1,29,False,31
2021-12-25,Burn,Juice WRLD,34,34,0,True,1
2021-12-25,Fancy Like,Walker Hayes,35,3,31,False,26
2021-12-25,It's Beginning To Look A Lot Like Christmas,Michael Buble,36,20,32,False,8
2021-12-25,Ghost,Justin Bieber,37,32,40,False,12
2021-12-25,One Right Now,Post Malone & The Weeknd,38,6,38,False,6
2021-12-25,Essence,Wizkid Featuring Justin Bieber & Tems,39,9,35,False,24
2021-12-25,You Right,Doja Cat & The Weeknd,40,11,33,False,25
2021-12-25,Wonderful Christmastime,Paul McCartney,41,28,0,False,5
2021-12-25,Kiss Me More,Doja Cat Featuring SZA,42,3,36,False,36
2021-12-25,Happier Than Ever,Billie Eilish,43,11,46,False,20
2021-12-25,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,44,32,0,False,3
2021-12-25,Thats What I Want,Lil Nas X,45,10,50,False,13
2021-12-25,Way 2 Sexy,Drake Featuring Future & Young Thug,46,1,39,False,15
2021-12-25,Love Nwantiti (Ah Ah Ah),CKay,47,31,48,False,13
2021-12-25,Knife Talk,Drake Featuring 21 Savage & Project Pat,48,4,44,False,15
2021-12-25,Mistletoe,Justin Bieber,49,11,0,False,11
2021-12-25,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,50,50,0,True,1
2021-12-25,Oh My God,Adele,51,5,47,False,4
2021-12-25,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,52,30,45,False,18
2021-12-25,Better Days,NEIKED X Mae Muller X Polo G,53,29,51,False,9
2021-12-25,Already Dead,Juice WRLD,54,20,0,False,4
2021-12-25,Wandered To LA.,Juice WRLD & Justin Bieber,55,49,49,False,2
2021-12-25,Feline,"Juice WRLD, Polo G & Trippie Redd",56,56,0,True,1
2021-12-25,Buy Dirt,Jordan Davis Featuring Luke Bryan,57,30,56,False,19
2021-12-25,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,58,21,53,False,14
2021-12-25,All Too Well (Taylor's Version),Taylor Swift,59,1,42,False,5
2021-12-25,Girls Want Girls,Drake Featuring Lil Baby,60,2,55,False,15
2021-12-25,You Should Probably Leave,Chris Stapleton,61,39,58,False,24
2021-12-25,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",62,17,54,False,10
2021-12-25,Rockstar In His Prime,Juice WRLD,63,63,0,True,1
2021-12-25,You Wouldn't Understand,Juice WRLD,64,64,0,True,1
2021-12-25,Whiskey And Rain,Michael Ray,65,61,67,False,11
2021-12-25,Merry Christmas,Ed Sheeran & Elton John,66,66,72,False,2
2021-12-25,Sand In My Boots,Morgan Wallen,67,32,62,False,22
2021-12-25,Enemy,Imagine Dragons X JID,68,68,71,False,4
2021-12-25,By Your Side,Rod Wave,69,58,61,False,3
2021-12-25,Have Mercy,Chloe,70,28,63,False,14
2021-12-25,Big Energy,Latto,71,69,69,False,8
2021-12-25,Cold As You,Luke Combs,72,32,57,False,20
2021-12-25,Chosen,Blxst & Tyga Featuring Ty Dolla $ign,73,53,65,False,12
2021-12-25,My Universe,Coldplay x BTS,74,1,59,False,12
2021-12-25,Doom,Juice WRLD,75,75,0,True,1
2021-12-25,Go Hard,Juice WRLD,76,76,0,True,1
2021-12-25,One Mississippi,Kane Brown,77,59,68,False,12
2021-12-25,Woman,Doja Cat,78,62,64,False,20
2021-12-25,Pick Out A Christmas Tree,Dan + Shay,79,77,79,False,3
2021-12-25,Not Enough,Juice WRLD,80,80,0,True,1
2021-12-25,Christmas Tree Farm (Old Timey Version),Taylor Swift,81,74,74,False,3
2021-12-25,Man In The Mirror,A Boogie Wit da Hoodie,82,82,0,True,1
2021-12-25,I'll Be Home For Christmas,Camila Cabello,83,83,97,False,2
2021-12-25,Knowing You,Kenny Chesney,84,57,75,False,18
2021-12-25,To Be Loved By You,Parker McCollum,85,85,0,False,3
2021-12-25,From My Window,Juice WRLD,86,86,0,True,1
2021-12-25,Relocate,Juice WRLD,87,87,0,True,1
2021-12-25,'Til You Can't,Cody Johnson,88,65,81,False,10
2021-12-25,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,89,45,82,False,5
2021-12-25,Tequila Little Time,Jon Pardi,90,68,84,False,10
2021-12-25,For Tonight,Giveon,91,80,85,False,11
2021-12-25,Same Boat,Zac Brown Band,92,48,73,False,13
2021-12-25,Family Ties,Baby Keem & Kendrick Lamar,93,18,76,False,16
2021-12-25,Scorpio,Moneybagg Yo,94,87,90,False,4
2021-12-25,Freedom Was A Highway,Jimmie Allen & Brad Paisley,95,76,88,False,10
2021-12-25,No Love,Summer Walker & SZA,96,13,78,False,6
